,title,company,place,salary,publish_time
1352,经营分析主管,武汉贝壳房地产经纪有限公司,武汉-江汉区,6-8千/月,03-30
1353,数据分析助理,深圳市金畅进出口有限公司,深圳-龙岗区,5-9千/月,03-30
1354,销售经理,福建博士通信息有限责任公司成都分...,成都-高新区,6-8千/月,03-30
1355,总经理助理（o2o房产交易平台）,清凤集团,异地招聘,15-25万/年,03-30
1356,AI算法工程师（2020届校招）（CA0001）,万得信息技术股份有限公司,上海-浦东新区,,03-30
1357,肿瘤生物信息研究员,上海鼎晶生物医药科技股份有限公司...,上海-浦东新区,0.8-1.5万/月,03-30
1358,大数据工程师,大汉软件股份有限公司,南京,1-2万/月,03-30
1359,总经理助理,深圳市嘉鸿网络科技有限公司,深圳,1-2万/月,03-30
1360,数据分析师,河南米多奇食品有限公司,新乡,4.5-6千/月,03-30
1361,大数据研发工程师,中电福富信息科技有限公司,福州,1-1.5万/月,03-30
1362,挖掘和优化算法工程师,深圳市都市交通规划设计研究院有限...,异地招聘,1.5-3.5万/月,03-30
1363,大数据专业经理,广东康景物业服务有限公司,北京-朝阳区,2-3万/月,03-30
1364,小说运营（大小周）,深圳微播信息技术有限公司,深圳-南山区,0.6-1万/月,03-30
1365,首席技术官(CTO),广西捷佳润科技股份有限公司,南宁,5-7万/月,03-30
1366,算法工程师,重庆大司空信息科技有限公司,重庆-渝北区,1.2-1.5万/月,03-30
1367,销售经理,福建博士通信息有限责任公司,上海-徐汇区,0.6-2万/月,03-30
1368,数据分析实习生 (MJ000230),广州荔支网络技术有限公司,广州-天河区,4-5千/月,03-30
1369,大数据开发工程师,广州优路加信息科技有限公司,广州,1.5-2万/月,03-30
1370,销售专员,北京行源归本网络科技有限公司,北京-东城区,6-8千/月,03-30
1371,高级运维工程师,深圳市仙迪化妆品股份有限公司,深圳-宝安区,1.5-2万/月,03-30
1372,数据分析师,深圳前海跨海侠跨境电子商务有限公...,深圳-福田区,1-2万/月,03-30
1373,合并报表财务,上海理业投资控股有限公司,上海,0.8-1.2万/月,03-30
1374,算法工程师,营软数据（厦门）医药有限公司,厦门,1-2万/月,03-30
1375,架构师（大数据方向）,深圳和而泰智能控制股份有限公司,深圳-南山区,3-4.5万/月,03-30
1376,会员数据主管,好孩子（中国）商贸有限公司,上海-闵行区,1-1.5万/月,03-30
1377,BI工程师,广州广汽租赁有限公司,广州-海珠区,1.3-1.7万/月,03-30
1378,数据管理专员,红牛公司深圳分公司,深圳-福田区,6-8千/月,03-30
1379,电商商品经理,深圳市凯信时装有限公司,深圳,1-1.5万/月,03-30
1380,软件开发工程师,浙江国自机器人技术有限公司,杭州-滨江区,1.5-2万/月,03-30
1381,建模工程师,武汉新视野风险管理科技有限公司,武汉-东湖新技...,0.8-1.5万/月,03-30
1382,地理信息系统开发专员,恩施州规划信息咨询中心,恩施,15-20万/年,03-30
1383,资深算法工程师（珠海）,龙马智芯（珠海横琴）科技有限公司...,异地招聘,2-4万/月,03-30
1384,大数据分析岗,中荷人寿保险有限公司北京分公司,北京-石景山区,1.5-2万/月,03-30
1385,IT专员（五险一金+绩效奖+交通补贴+节日福利）,根得高新材料（浙江）有限公司,湖州,0.7-1万/月,03-30
1386,数据分析研究员,精明购,广州-天河区,0.8-1万/月,03-30
1387,资产运营经理（数据分析方向）,上海宏信建设发展有限公司,上海-嘉定区,1-2万/月,03-30
1388,项目经理（IT规划）,上海埃林哲软件系统股份有限公司,上海-长宁区,2-3万/月,03-30
1389,APP运营主管,深圳玛丝菲尔噢姆服饰有限公司,深圳-龙华新区,1-1.5万/月,03-30
1390,市场分析师,深圳市小天创意科技有限公司,深圳-龙岗区,0.6-1万/月,03-30
1391,数据分析师,浙江航天恒嘉数据科技有限公司,嘉兴,10-20万/年,03-30
1392,大数据工程师,昆明联诚科技股份有限公司,昆明,0.8-1.2万/月,03-30
1393,自动化工程师,深圳市诺维尔科技互联网有限公司,异地招聘,1-1.5万/月,03-30
1394,数据产品经理,微医汇（重庆）科技有限公司,重庆-九龙坡区,1-1.5万/月,03-30
1395,大数据分析工程师,合肥中科类脑智能技术有限公司,合肥-高新区,1-2万/月,03-30
1396,销售代表,北京智因东方转化医学研究中心有限...,温州,4-6千/月,03-30
1397,运营专员,广州酷麦信息科技有限公司,广州-天河区,0.6-1.2万/月,03-30
1398,数据分析师,望海康信（北京）科技股份公司,北京,1.4-2.3万/月,03-30
1399,算法工程师,湖南中科新域科技有限公司,长沙,15-20万/年,03-30
1400,数据运营与分析工程师,顺丰科技有限公司,深圳-南山区,1-2万/月,03-30
1401,SCRM数据分析师,名创优品（广州）有限责任公司,广州-荔湾区,1-1.2万/月,03-30
1402,产品经理,上海卓繁信息技术股份有限公司,上海,1-1.6万/月,03-30
1403,高级生物信息工程师,上海仁东医学检验所有限公司,上海,1.5-2.5万/月,03-30
1404,数据分析师,江苏欣网通讯技术有限公司,南京-雨花台区,6-8千/月,03-30
1405,博士后,中国恩菲工程技术有限公司,北京-海淀区,1.5-2千/月,03-30
1406,销售部门助理（数据方向）,深圳市巨拓科技有限公司,深圳-龙岗区,6-8千/月,03-30
1407,NLP算法工程师,利宝保险有限公司,重庆,2-2.5万/月,03-30
1408,Data Analytics,香港太古地产有限公司成都代表处,成都,,03-30
1409,数据分析,合肥网达软件有限公司,合肥,4-8千/月,03-30
1410,空间规划量化研究,湖南省建筑设计院有限公司,长沙,1-1.5万/月,03-30
1411,数据工程师（派驻长沙项目）,广东超能投资集团有限公司,异地招聘,1-1.5万/月,03-30
1412,贝壳 客服专员/助理,武汉贝壳房地产经纪有限公司,武汉-江岸区,0.8-1万/月,03-30
1413,ERP开发运维工程师,西安北村精密机械有限公司,西安,0.6-1万/月,03-30
1414,大数据开发工程师,广州市高奈特网络科技有限公司,广州-荔湾区,2-2.5万/月,03-30
1415,应用研究员（气象数据分析方向）,深圳博沃智慧科技有限公司,上海,0.8-1.1万/月,03-30
1416,数据分析助理+班车,青岛沃隆食品有限公司,青岛,4.5-6千/月,03-30
1417,数据分析专员/数据调研员（互联网数据方向）,厦门智汇祥盈科技有限公司,厦门,4-5.5千/月,03-30
1418,BI分析经理,上海凰艮服饰有限公司,上海-普陀区,1.5-2万/月,03-30
1419,临床/生物 统计师(Statistician),武汉知止医药科技有限公司,武汉-江汉区,0.8-1.6万/月,03-30
1420,新媒体运营主管,广州信盛通信科技有限公司,广州-白云区,1-2万/月,03-30
1421,数据分析师,成都银犁冷藏物流股份有限公司,成都-武侯区,1.5-2.5万/月,03-30
1422,C/C++/Python开发工程师,上海工业自动化仪表研究院有限公司...,上海-徐汇区,15-20万/年,03-30
1423,管网降耗算法工程师,东信和平科技股份有限公司,珠海,20-30万/年,03-30
1424,大数据开发讲师,重庆智绘点途,异地招聘,0.8-1万/月,03-30
1425,人工智能开发工程师,上海科络达云软件技术有限公司,上海,3-4万/月,03-30
1426,量化策略分析师,戈尔特西斯科技（济南）有限公司,济南-高新区,3-7千/月,03-30
1427,大数据分析与应用岗实习生,北京瑞尼尔技术有限公司,北京-海淀区,150元/天,03-30
1428,NLP 算法工程师,苏州挚途科技有限公司,上海,2-4万/月,03-30
1429,DBA数据库管理员,浙江微能科技有限公司,杭州-西湖区,1.2-1.8万/月,03-30
1430,"Specialist,顾客智识与消费行为研究组，顾问服务部",伺动营销科技(上海)有限公司,上海-静安区,9-12万/年,03-30
1431,工业设计师,苏州中科先进技术研究院有限公司,宁波-鄞州区,0.8-1万/月,03-30
1432,用户总监/客户总监（电商行业）,东莞市劲富电子科技有限公司,南昌-新建区,2.5-3万/月,03-30
1433,数据高级工程师,宏图智能物流股份有限公司,成都-高新区,1.5-2万/月,03-30
1434,图像算法工程师,烟台创为新能源科技有限公司,异地招聘,1-1.5万/月,03-30
1435,文案新媒体,浙江中扬网络科技有限公司,杭州-滨江区,4-7千/月,03-30
1436,数据分析师（GGEC）,国光电器股份有限公司,广州,1.3-2.5万/月,03-30
1437,华润银行/总行个人信贷部/风险管理部_数据分析岗,珠海华润银行股份有限公司,深圳-南山区,,03-30
1438,淘宝天猫运营,粤鑫（无锡）服饰有限公司,无锡,3-5千/月,03-30
1439,成本会计,松莉美容科技（上海）有限公司,上海-奉贤区,0.8-1万/月,03-30
1440,销售经理,上海合庆火龙果产业股份有限公司,上海-浦东新区,0.8-2万/月,03-30
1441,深度学习算法工程师（高频量化交易方向）,上海佳许投资管理有限公司,上海-浦东新区,2.5-12万/月,03-30
1442,C/C++高级开发工程师,杭州熙菱信息技术有限公司,杭州-滨江区,1.2-3万/月,03-30
1443,门店运营管理-数据分析岗(007119),华泰财产保险有限公司,北京,1-1.5万/月,03-30
1444,气象算法/雷达算法工程师,成都远望探测技术有限公司,成都-双流区,0.8-1.5万/月,03-30
1445,算法工程师（北京）,同程艺龙,北京,,03-30
1446,产品经理,格时图集团,深圳,1-1.5万/月,03-30
1447,人群运营分析师,上海凯诘电子商务股份有限公司,上海-徐汇区,0.7-1万/月,03-30
1448,高级java开发工程师,四川妥妥递科技有限公司,成都-武侯区,1.5-2万/月,03-30
1449,运营总监,浙江闪电达网络科技有限公司,杭州-余杭区,2.5-3万/月,03-30
1450,Java开发工程师,中安创科（深圳）技术有限公司,深圳-龙华新区,1.5-2万/月,03-30
1451,高职AI教研经理,北京市商汤科技开发有限公司,北京-海淀区,2-4万/月,03-30
1452,数据分析师,中航国际矿产资源有限公司,杭州-江干区,1-1.5万/月,03-30
1453,安全服务运营（AF）G00091,成都卫士通信息产业股份有限公司,成都-高新区,1-1.5万/月,03-30
1454,2020届海外留学生,广州明珞汽车装备有限公司,广州-黄埔区,10-20万/年,03-30
1455,数据分析师,上海桔洛教育科技有限公司,上海-徐汇区,0.8-1万/月,03-30
1456,Java高级开发工程师,四川拓加电子商务股份有限公司,成都-武侯区,1.5-2.5万/月,03-30
1457,大数据工程师,微博动漫,北京-海淀区,1.3-2万/月,03-30
1458,数据分析专员,四川金熊猫新媒体有限公司,成都,0.6-1.2万/月,03-30
1459,Java中级开发工程师,江苏金楷泽互联网科技有限公司,上海-浦东新区,1-3万/月,03-30
1460,数据分析师(J12273),正大天晴药业集团股份有限公司,南京-玄武区,0.8-1.2万/月,03-30
1461,数据分析经理,上海平大建筑工程管理咨询有限公司...,上海-嘉定区,0.8-1万/月,03-30
1462,产品经理,凤金普惠信息咨询（深圳）有限公司...,深圳-南山区,1.2-2.4万/月,03-30
1463,Java高级开发工程师,上海时代光华教育发展有限公司,上海-静安区,2-2.5万/月,03-30
1464,信息技术经理,厦门市凤凰创意会展服务有限公司,厦门,1-1.5万/月,03-29
1465,鞋产品经理,革乐美时尚有限公司,上海-静安区,1.5-2万/月,03-29
1466,数据分析师,杭州湖滨银泰in77,杭州-上城区,0.8-1万/月,03-29
1467,京东运营主管（双休+年底双薪）,广州乐芙信息科技有限公司,广州-天河区,0.9-1.4万/月,03-29
1468,线上讲师（文理都可）,武汉麦德辑科技有限公司,武汉-洪山区,0.8-1万/月,03-29
1469,大数据架构师,广州纳斯威尔信息技术有限公司,广州-越秀区,1.5-2.2万/月,03-29
1470,算法工程师,中软国际科技服务有限公司,深圳,1.5-2万/月,03-29
1471,人工智能工程师,安徽迪科数金科技有限公司,合肥,15-25万/年,03-29
1472,Java软件工程师,星云海数字科技股份有限公司,武汉,0.7-1.5万/月,03-29
1473,谷歌广告投放,浙江天诺供应链管理有限公司,杭州-江干区,1.5-2万/月,03-29
1474,自动化工程师（工业互联网方向）,西安维思自动化工程有限公司,西安-未央区,6-8千/月,03-29
1475,人工智能架构师,南京弦歌信息技术有限公司,济南-高新区,1.5-2万/月,03-29
1476,亚马逊数据分析,杭州均冠信息技术有限公司,杭州-下城区,4.5-8千/月,03-29
1477,数据分析经理,方太集团,宁波-慈溪市,1.5-2万/月,03-29
1478,人工智能算法工程师,安徽南瑞继远电网技术有限公司,合肥-高新区,,03-29
1479,生物信息工程师,南京世和基因生物技术有限公司,南京,0.8-1.5万/月,03-29
1480,APP产品运营,四川智能思为品牌营销策划有限公司...,成都-武侯区,5-8千/月,03-29
1481,无经验销售/就近安排/无责5k-6k/客户代表/管培生,杭州贝壳找房,杭州-拱墅区,1-1.5万/月,03-29
1482,大数据开发工程师（资深）,南京铭轩生物科技有限公司,武汉-江夏区,2-4万/月,03-29
1483,智能风控高级研发工程师,渤海银行股份有限公司,天津,,03-29
1484,数据分析师/双休+五险一金,武汉好学铭智教育科技有限公司,武汉-江岸区,0.6-1万/月,03-29
1485,房产经纪人 二手销售 月薪过万+精英游,广东链家房地产经纪有限公司,广州-海珠区,0.8-1万/月,03-29
1486,大数据交付（数据事业部）,湖北省楚天云有限公司,武汉,1.5-2万/月,03-29
1487,Java开发工程师,江苏远大信息股份有限公司,张家港,0.8-1万/月,03-29
1488,算法工程师,湖南快乐通宝小额贷款有限公司,长沙-开福区,1.8-2.5万/月,03-29
1489,数据文员、商品专员,深圳市金永励实业发展有限公司,深圳,4-5.5千/月,03-29
1490,ETL工程师,上海凡思信息科技有限公司,上海,6-8千/月,03-29
1491,量化策略分析师 （北京）,九坤投资(北京)有限公司,异地招聘,40-80万/年,03-29
1492,研发中心-高级实验工程师(J15206),金风科技-研发中心,北京-大兴区,2-2.5万/月,03-29
1493,见习研究员,福建中咨工程咨询有限公司,厦门,1.5-2千/月,03-29
1494,SEO/SEM专员,武汉恒文尚学教育科技有限公司,武汉-武昌区,4.5-8千/月,03-29
1495,生物信息分析师,广东体必康生物科技有限公司,佛山-顺德区,1-1.5万/月,03-29
1496,Java开发工程师,重庆光环科技发展有限公司,重庆-渝中区,6-8万/年,03-29
1497,生物工程师-流程搭建,广州燃石医学检验所有限公司,上海-闵行区,1.5-2万/月,03-29
1498,算法专家/数据科学家,盐城市智慧银科科技有限公司,南京-栖霞区,2-2.5万/月,03-29
1499,算法工程师,广西交控智维科技发展有限公司,南宁,1-1.5万/月,03-29
1500,产品/用户运营,广州雷猴软件开发有限公司,广州-天河区,0.8-1.8万/月,03-29
1501,汽车事故深度调查和研究,中国汽车技术研究中心有限公司,北京,,03-29
1502,市场助理,中顺洁柔纸业股份有限公司,中山,3.5-4.5千/月,03-29
1503,数据分析岗,中国光大银行股份有限公司,北京-海淀区,1-1.5万/月,03-29
1504,SEO/网络推广,圈圈网,南昌-红谷滩新...,4-8千/月,03-29
